"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","diff_date"
1120504465,"Help Blake Fund His Book: Project Deviant","Fiction","Publishing","USD",2015-10-26,5000,2015-09-26 03:10:43,10,"failed",1,"US",10,10,5000,30
1424569439,"Miraculous The EP","Hip-Hop","Music","USD",2014-07-31,5500,2014-06-25 02:27:31,11.5,"failed",2,"US",11.5,11.5,5500,36
800768906,"Novel Title:  Per Angusta Ad Augusta","Fiction","Publishing","USD",2012-10-01,6400,2012-09-01 01:19:31,70,"failed",3,"US",70,70,6400,30
1218022182,"Tampa Bay Ballet Gala Performance","Dance","Dance","USD",2011-08-06,5000,2011-07-07 18:22:54,50,"failed",2,"US",50,50,5000,30
1354833563,"You Meet the Nicest People Making Videogames (relaunch)","Journalism","Journalism","USD",2010-07-10,10000,2010-06-09 08:30:37,3321,"failed",20,"US",3321,3321,10000,31
844894019,"1001 Things Zombies Say","Fiction","Publishing","USD",2013-08-09,5000,2013-07-09 14:26:21,6035,"successful",72,"US",6035,6035,5000,31
1951533794,"'Left Behind'","Science Fiction","Film & Video","GBP",2015-07-03,5000,2015-05-16 01:37:32,0,"failed",0,"GB",0,0,7811.89,48
1555673696,"Painted Black: Chapter 1","Comics","Comics","USD",2013-03-17,2500,2013-02-15 16:42:00,2861,"successful",65,"US",2861,2861,2500,30
997206640,"SunShign Colorful","Art","Art","USD",2014-09-27,1200,2014-08-28 21:45:54,0,"failed",0,"US",0,0,1200,30
1254361763,"Sk8 Kamp 2016 - Burning Man's Skate Park","Installations","Art","USD",2016-08-21,7000,2016-07-21 02:24:28,7000.13,"successful",111,"US",338.13,7000.13,7000,31
1299776664,"2013 Fine Arts Senior Exhibition Catalog","Art Books","Publishing","USD",2013-05-06,3000,2013-04-19 00:19:04,1546,"failed",31,"US",1546,1546,3000,17
1237886102,"BOTTOMS UP! True Tales of Hitting Rock-Bottom","Anthologies","Comics","USD",2017-05-26,4200,2017-04-26 20:24:16,7275,"successful",249,"US",1775,7275,4200,30
1776304080,"Amanda Marsten ""Butterfly"" Album 2012 and music video","Pop","Music","USD",2012-06-15,15000,2012-05-16 04:58:15,150,"failed",2,"US",150,150,15000,30
989675782,"Misplaced Shapes: An Exploration of Three Dimensional Forms","Experimental","Film & Video","USD",2014-12-31,10000,2014-12-01 23:09:52,101,"failed",2,"US",101,101,10000,30
926238238,"THE CREATION OF DESI VALENTINE'S DEBUT US ALBUM!!!","Pop","Music","USD",2013-04-15,12000,2013-03-06 23:22:07,12088.8,"successful",195,"US",12088.8,12088.8,12000,40
741345633,"Hardcover Edition -- THE CARTOON ART OF MIKE DEODATO, JR.","Comics","Comics","USD",2013-07-26,1500,2013-06-26 20:38:54,1573,"successful",29,"US",1573,1573,1500,30
366942575,"StudioGardens","Crafts","Crafts","USD",2014-10-31,5000,2014-09-29 23:31:14,215,"failed",7,"US",215,215,5000,32
1707696574,"A Beautiful Family Tradition","Children's Books","Publishing","USD",2015-11-28,10000,2015-10-29 21:16:39,0,"failed",0,"US",0,0,10000,30
719437310,"Veteran's Day","Film & Video","Film & Video","USD",2012-11-06,2e+05,2012-09-07 23:20:30,1,"failed",1,"US",1,1,2e+05,60
1292148306,"Office Man","Shorts","Film & Video","USD",2013-06-12,1300,2013-05-24 03:22:59,0,"failed",0,"US",0,0,1300,19
790974134,"Nouveau projet, numéro 1","Periodicals","Publishing","USD",2011-06-09,10000,2011-05-10 18:58:01,25726,"successful",474,"US",25726,25726,10000,30
55669729,"The Speedbumps New Album in 2017!","Music","Music","USD",2017-02-14,15000,2017-01-10 16:23:14,16570,"successful",171,"US",3750,16570,15000,35
126692669,"Make the ""Movie Fighters"" podcast free!","Radio & Podcasts","Publishing","USD",2014-05-07,7500,2014-04-07 17:00:55,9502,"successful",348,"US",9502,9502,7500,30
1977333529,"Stranger Days","Rock","Music","USD",2016-11-16,1500,2016-09-17 21:19:40,20,"failed",1,"US",0,20,1500,60
1739340063,"RADIATE","Music","Music","USD",2010-12-20,10000,2010-09-21 11:25:35,75,"failed",2,"US",75,75,10000,90
207711267,"Southern California's Backroad Eateries","Restaurants","Food","USD",2014-11-13,5000,2014-10-14 18:20:28,0,"failed",0,"US",0,0,5000,30
2130857324,"LONGPLATE. The first vinyl-inspired porcelain plate.","Product Design","Design","EUR",2016-08-05,2000,2016-07-06 11:06:08,2664,"successful",26,"IT",1019.87,2971.95,2231.2,30
211874002,"Fast Food Vs. Aliens","Video Games","Games","USD",2012-07-31,50000,2012-06-21 05:38:07,21,"failed",4,"US",21,21,50000,40
1208857249,"From Sorrow to Joy: an early music vocal recital","Classical Music","Music","USD",2011-08-09,400,2011-07-21 23:51:58,560,"successful",12,"US",560,560,400,19
1939535909,"Smitch: smart switch that installs in seconds","Gadgets","Technology","EUR",2015-09-08,20000,2015-08-04 15:02:29,3421,"failed",36,"FR",3754.4,3854.78,22535.97,35
1389633895,"chic' geek quilting","Quilts","Crafts","USD",2015-06-15,1000,2015-05-16 10:47:27,0,"failed",0,"US",0,0,1000,30
886177542,"2015 Second Loves Calendar","Animals","Photography","USD",2014-09-22,2000,2014-08-21 17:17:05,845,"failed",9,"US",845,845,2000,32
395587168,"Project Invigorate: Prelude","Classical Music","Music","USD",2014-04-02,1600,2014-02-21 20:35:55,260,"failed",2,"US",260,260,1600,40
1496026693,"Aim Small Shoot Big","Nonfiction","Publishing","USD",2014-04-01,7000,2014-03-02 23:51:38,0,"failed",0,"US",0,0,7000,30
2101428426,"Fifty Two Storeys","Nonfiction","Publishing","GBP",2016-04-24,500,2016-03-25 16:32:47,500,"successful",36,"GB",705.06,730.73,730.73,30
1151411306,"The Writer's Flask: for drinkers with a writing problem.","Product Design","Design","USD",2015-12-18,2000,2015-11-17 12:36:19,2585,"successful",54,"US",2585,2585,2000,31
704356292,"Exhibit B:  Fields of Work, An Exhibition and Publication","Art","Art","USD",2011-05-14,2000,2011-04-23 02:04:00,2120,"successful",47,"US",2120,2120,2000,21
1157545412,"Mungi Bands - Do you Mungi?","Product Design","Design","USD",2011-12-30,20000,2011-11-30 15:06:55,170,"failed",5,"US",170,170,20000,30
1206773289,"The ultimate HD series about the Golden Age of American Illustrators for TV/film.","Documentary","Film & Video","USD",2009-12-27,25000,2009-09-29 23:16:17,200,"failed",2,"US",200,200,25000,89
1491930895,"Brittany's Beignets: Gimme Some Sugar [Food Truck]","Food","Food","USD",2016-11-03,15000,2016-10-04 03:09:06,51,"failed",2,"US",50,51,15000,30
1985769959,"The Boxcar Lilies Brand New Record","Country & Folk","Music","USD",2012-12-20,12000,2012-11-15 23:31:11,13445.42,"successful",238,"US",13445.42,13445.42,12000,35
1598111067,"Writer's block project","Fiction","Publishing","USD",2012-04-09,1500,2012-02-09 02:34:54,446,"failed",11,"US",446,446,1500,60
1817881361,"THE World Animal Map","Art","Art","GBP",2016-09-11,600,2016-08-12 19:01:35,1206,"successful",29,"GB",761.06,1588.97,790.53,30
2054985427,"SKYFEAR - WYVERN DRAGON BATTLE GAME","Video Games","Games","USD",2017-09-16,8000,2017-07-18 17:25:36,2723,"failed",81,"US",25,2723,8000,60
525218114,"GARY DUCKET ""PICKLE$""","Farms","Food","USD",2014-08-09,30000,2014-07-07 22:28:46,4301,"failed",76,"US",4301,4301,30000,33
35919116,"Dungeon Master Rebirth","Mobile Games","Games","EUR",2016-01-29,2e+05,2015-12-30 19:19:22,30,"failed",3,"IT",32.94,32.76,218400.22,30
1438599926,"Hen Harrier Wildlife Sanctuary","Nature","Photography","GBP",2014-09-17,1000,2014-07-19 07:06:39,289,"failed",11,"GB",494.05,472.25,1634.07,60
1801286262,"OPERATION A.O.Y.  -  A Mission of LOVE","Photography","Photography","USD",2010-01-26,6500,2009-11-09 22:28:58,8231,"successful",183,"US",8231,8231,6500,78
1674288326,"Nerd Gym","Games","Games","AUD",2014-01-18,40000,2013-12-19 17:52:53,505,"failed",9,"AU",449.9,439.82,34837.14,30
1976687553,"GESTURES: Most Intuitive Gesture-based Camera App iPhone/iOS","Software","Technology","USD",2013-11-22,10000,2013-10-21 07:02:46,10303.5,"successful",177,"US",10303.5,10303.5,10000,32
1244958851,"""A Taste of Heaven,"" - A Gourmet Coffee and Sandwich Truck","Food","Food","USD",2012-08-05,30000,2012-06-06 05:31:44,20,"failed",2,"US",20,20,30000,60
1773289803,"Tennis String Straightener or TSS","Gadgets","Technology","USD",2015-09-26,12000,2015-08-27 23:41:36,250,"failed",1,"US",250,250,12000,30
1244306811,"Cupcake Wish","Food","Food","USD",2017-01-01,12500,2016-12-01 02:15:50,3300,"failed",22,"US",250,3300,12500,31
515649698,"BiDaBeach going Global","Hip-Hop","Music","USD",2017-05-24,2600,2017-04-29 00:16:06,0,"failed",0,"US",0,0,2600,25
1610600652,"Bio Mood - 100% Organic Toothpaste in a Glass Jar","Product Design","Design","EUR",2016-11-07,20000,2016-09-28 13:20:13,184,"failed",14,"ES",0,200.63,21808.11,40
2049989340,"Schaken Vrede / Chess Peace","Games","Games","EUR",2016-01-17,11250,2015-12-18 17:27:54,2576,"failed",21,"NL",2792.96,2784.14,12159.01,30
1140116497,"""The Army Manual For Spiritual Warfare","Nonfiction","Publishing","USD",2012-08-16,18000,2012-07-17 14:57:47,330,"failed",10,"US",330,330,18000,30
1413366907,"Stinger SRS (Snow Removal System)","Product Design","Design","USD",2015-04-23,75000,2015-03-24 17:15:41,30,"failed",3,"US",30,30,75000,30
499605606,"U?NESENCE The orbs quest","Tabletop Games","Games","CAD",2014-04-10,13500,2014-03-26 17:02:42,742,"failed",7,"CA",662.51,676.45,12307.41,15
1892140322,"I'd Rather be Reading Comics...","Comic Books","Comics","USD",2014-07-30,2500,2014-06-30 18:16:48,21,"failed",4,"US",21,21,2500,30
206713689,"Motivation letter through the Alps","Photobooks","Photography","EUR",2016-08-15,2640,2016-07-30 22:18:17,2927,"successful",34,"FR",565.22,3315.14,2990.08,16
1718207424,"No Garage For Old Men","Technology","Technology","USD",2016-01-02,25000,2015-12-03 17:19:47,150,"failed",2,"US",150,150,25000,30
892987259,"Arduino based discovery!  Learn electronics and programming.","DIY Electronics","Technology","USD",2014-08-12,15300,2014-06-28 22:27:18,26051,"successful",154,"US",26051,26051,15300,45
955958454,"Charitable World Travel Video","Documentary","Film & Video","GBP",2017-11-16,3500,2017-11-09 22:45:11,6,"failed",2,"GB",0,7.92,4618.51,7
51500277,"Mirro - The Magic Mirror on Your Wall","Technology","Technology","USD",2016-06-25,80000,2016-05-26 18:51:47,5714,"failed",23,"US",5714,5714,80000,30
697941524,"Jazz by Design","Jazz","Music","USD",2015-01-24,35000,2014-12-25 19:29:55,0,"failed",0,"US",0,0,35000,30
640250699,"Tramways: Paris / New York, build the trams and stay happy!","Tabletop Games","Games","USD",2017-02-28,3000,2017-02-01 07:41:03,32538,"successful",922,"US",16716,32538,3000,27
642786798,"OMPHALOS a sci-fi thriller","Narrative Film","Film & Video","USD",2011-08-20,10000,2011-07-26 14:04:39,16389.33,"successful",221,"US",16389.33,16389.33,10000,25
1088177623,"Confections in Ireland!","Photography","Photography","USD",2010-06-23,800,2010-06-07 16:08:07,2025,"successful",33,"US",2025,2025,800,16
1671280237,"Colchester Scenes","Crafts","Crafts","GBP",2013-07-11,600,2013-06-11 18:11:47,0,"failed",0,"GB",0,0,906.51,30
165924664,"TreeSmart: The Power of a Pencil.    Countdown to Earth Day!","Technology","Technology","USD",2015-04-29,30000,2015-03-25 20:27:30,2302,"failed",44,"US",2302,2302,30000,35
814453484,"The Star Spangled Banner -- A Non Fiction Political Novel","Nonfiction","Publishing","USD",2012-10-02,10000,2012-08-23 22:37:32,444,"failed",13,"US",444,444,10000,40
2063535697,"DROP BY doormat - cool design doormat for your home","Product Design","Design","DKK",2015-04-24,650000,2015-03-20 16:33:01,24390,"failed",37,"DK",3527.29,3538.53,94302.67,35
748171456,"Penny Press","Tabletop Games","Games","USD",2014-07-10,2000,2014-06-10 19:30:00,60376.04,"successful",1284,"US",60376.04,60376.04,2000,30
1850228359,"Home Grown School Feeding - From Field to Classroom","Documentary","Film & Video","GBP",2016-03-16,17000,2016-02-15 17:31:26,0,"failed",0,"GB",0,0,24628.04,30
906949184,"""Too Hot for Urban Lit. Vol. 2"" an urban novel","Fiction","Publishing","USD",2014-04-05,10060,2014-02-04 03:35:44,0,"failed",0,"US",0,0,10060,60
1063517276,"the angel collections","Nonfiction","Publishing","USD",2012-01-06,5000,2011-12-07 22:31:16,0,"failed",0,"US",0,0,5000,30
1944452594,"Buy our Urbanmuse artbook. Send a kid to college","Art","Art","USD",2014-09-19,18000,2014-08-19 08:44:02,4717,"failed",42,"US",4717,4717,18000,31
1616808503,"RETRAKT- A Custom Machined ""Click"" Pen","Product Design","Design","USD",2013-08-09,7500,2013-06-24 21:00:02,121308,"successful",1484,"US",121308,121308,7500,46
1257241924,"The East Ports Blues Festival","Blues","Music","USD",2015-10-16,5000,2015-08-17 16:28:11,50,"failed",1,"US",50,50,5000,60
1890766508,"Wizard Hunters The Series: Season 2","Webseries","Film & Video","USD",2013-07-06,32000,2013-06-06 22:05:15,3335,"failed",24,"US",3335,3335,32000,30
375347604,"Betterspot: A VPN Router for All Devices & Platforms","Technology","Technology","CAD",2016-10-14,1e+05,2016-09-14 16:56:38,362529.64,"successful",1438,"CA",34113.95,275352.91,75953.21,30
1419488154,"OpenMikeTour: Documentary of open mic nights across America","Documentary","Film & Video","USD",2011-08-20,1500,2011-07-21 19:24:20,1860,"successful",28,"US",1860,1860,1500,30
179698038,"Ducktails ""Killin the Vibe"" 12 inch","Pop","Music","USD",2011-02-16,3500,2011-01-27 04:06:38,6506.93,"successful",242,"US",6506.93,6506.93,3500,20
652724053,"Sussex's Full-Length Debut with Brian Eno","Electronic Music","Music","USD",2014-07-02,250000,2014-06-02 23:42:36,0,"failed",0,"US",0,0,250000,30
1272398850,"World's first affordable LongRange E-Skateboard - Longrunner","Gadgets","Technology","EUR",2017-05-21,50000,2017-04-21 13:38:00,169817,"successful",823,"DE",53754.55,190126.29,55979.76,30
351310133,"Ramp Up! The Wild Ramp- a local food market","Food","Food","USD",2012-10-18,11500,2012-09-18 18:50:15,11763.11,"successful",173,"US",11763.11,11763.11,11500,30
1225237764,"Soundhailer","Music","Music","SEK",2015-05-29,3e+05,2015-04-29 11:57:14,5,"failed",1,"SE",0.58,0.59,35283.74,30
1754639674,"The Alinea Project","Art Books","Publishing","USD",2014-05-24,28500,2014-04-24 16:27:40,42079,"successful",511,"US",42079,42079,28500,30
772133784,"Armada: Icon -- Pilot Trailer","Animation","Film & Video","USD",2010-07-11,1200,2010-05-29 18:25:22,695,"failed",12,"US",695,695,1200,43
997907208,"Album Help!","Indie Rock","Music","USD",2012-11-29,1500,2012-10-30 03:12:23,1961,"successful",70,"US",1961,1961,1500,30
1097332224,"Andre Carbo: the EP. 1","Music","Music","USD",2017-10-22,4000,2017-09-06 16:06:04,1370,"failed",28,"US",125,1370,4000,46
219500938,"Healed","Documentary","Film & Video","USD",2013-09-27,25000,2013-08-28 04:07:18,26215,"successful",105,"US",26215,26215,25000,30
739013222,"Naked in Maine","Fine Art","Photography","USD",2015-02-20,3000,2015-01-21 19:09:10,240,"failed",4,"US",240,240,3000,30
975456864,"The Reckoning ... a deeply immersive fantasy rpg","Games","Games","USD",2016-09-29,77000,2016-08-30 14:31:23,405,"failed",8,"US",0,405,77000,30
535161318,"Alan the Hedgehog - Hedgucation for the Nation!","Children's Books","Publishing","GBP",2013-11-20,17700,2013-10-21 21:43:54,45,"failed",4,"GB",72.75,72.9,28675.58,30
1057503827,"www.video.game","Video Games","Games","EUR",2016-05-20,17777,2016-05-04 23:49:30,333,"failed",8,"FR",384.05,373.59,19943.91,16
176521529,"The Burger Stop.","Restaurants","Food","USD",2015-03-15,20000,2015-02-13 06:41:56,1,"failed",1,"US",1,1,20000,30
1266649910,"Sweetie Potamus Art Car for Burning Man","Public Art","Art","USD",2011-08-03,100,2011-07-04 10:26:36,11,"failed",2,"US",11,11,100,30
36525185,"Americanamorphosis","Rock","Music","USD",2015-08-11,10000,2015-06-12 08:59:34,0,"failed",0,"US",0,0,10000,60
537320718,"The Cooler Bandits","Documentary","Film & Video","USD",2010-12-29,15000,2010-10-30 20:54:50,15335,"successful",128,"US",15335,15335,15000,60
633611781,"The Mayan Recycled House","Architecture","Design","USD",2014-07-13,16000,2014-06-13 20:13:37,160,"failed",5,"US",160,160,16000,30
1629538721,"MYcord. Tangle-free Knit Earbud Sleeve.","Design","Design","USD",2013-01-14,20000,2012-12-14 22:54:53,1052,"failed",20,"US",1052,1052,20000,31
375561822,"A new Birthmark album...","Music","Music","USD",2011-06-05,5000,2011-04-05 18:41:12,5226,"successful",109,"US",5226,5226,5000,61
2099284358,"Cant Dream Big Enough","Pop","Music","USD",2011-08-03,25000,2011-07-09 18:07:06,860,"failed",10,"US",860,860,25000,25
1167169381,"Weddinvites","Graphic Design","Design","NZD",2015-05-14,40250,2015-04-14 00:05:39,0,"failed",0,"NZ",0,0,29923.43,30
712669527,"Illustrated Advent: The Illustrated Gospel of Luke","Illustration","Art","USD",2015-12-17,8000,2015-11-17 17:30:50,8966.3,"successful",81,"US",8966.3,8966.3,8000,30
257406409,"Man of Rock takes on NYMF!","Theater","Theater","USD",2011-09-07,7500,2011-08-08 23:44:13,2111,"failed",27,"US",2111,2111,7500,30
184244375,"Joe's Gas Tank Stand","Product Design","Design","USD",2014-10-08,200,2014-08-09 07:02:44,401,"successful",5,"US",401,401,200,60
2085547458,"Mammoth Hockey Bags","Product Design","Design","USD",2014-07-03,10000,2014-06-03 16:10:31,11429.01,"successful",98,"US",11429.01,11429.01,10000,30
658163269,"The Dress Code Watch Collection","Fashion","Fashion","USD",2013-03-02,32500,2013-01-26 06:43:23,34763,"successful",164,"US",34763,34763,32500,35
1592420623,"Lies in the Industry","Documentary","Film & Video","USD",2013-01-01,60000,2012-11-27 00:57:28,0,"failed",0,"US",0,0,60000,35
1249192857,"And It Rained: A novel about soul mates and original sin","Fiction","Publishing","SGD",2016-12-04,7000,2016-11-03 06:35:54,8507,"successful",62,"SG",3301.71,5956.87,4901.62,31
1727488202,"Protect-o-Burn","Technology","Technology","USD",2016-04-28,1e+05,2016-03-29 21:25:52,51,"failed",3,"US",51,51,1e+05,30
46497438,"Unicorn Bike - The World's Loveliest Bicycle Bells & More.","Product Design","Design","EUR",2017-06-25,2500,2017-05-26 09:07:51,920,"failed",44,"DE",258.49,1049.9,2853,30
371372360,"""Next Stop"" - Adjusting to dating in NYC","Plays","Theater","USD",2015-11-06,10000,2015-10-07 14:00:09,15443,"successful",145,"US",15443,15443,10000,30
351026690,"Earth Dragons & Other Rare Creatures:  Playing Cards & Books","Playing Cards","Games","USD",2015-03-19,4200,2015-02-18 20:03:43,14136,"successful",250,"US",14136,14136,4200,29
1633435173,"iColorCreations","Design","Design","USD",2017-11-30,10000,2017-10-31 21:05:16,0,"failed",0,"US",0,0,10000,30
1990250801,"Masone collective","Apparel","Fashion","USD",2016-03-05,7000,2016-01-05 21:11:12,77,"failed",3,"US",77,77,7000,60
589488804,"The Making of ""Album Two""","Pop","Music","USD",2014-08-01,5000,2014-06-02 17:32:18,0,"failed",0,"US",0,0,5000,60
1421232739,"New England Fine Living Magazine","Nonfiction","Publishing","USD",2015-12-02,25000,2015-11-02 16:30:56,0,"failed",0,"US",0,0,25000,30
1574614183,"MAKERbuino - a DIY game console","DIY Electronics","Technology","USD",2017-04-18,10000,2017-03-24 19:02:23,100745,"successful",1574,"US",17522,100745,10000,25
328509820,"In the Young Dark","Shorts","Film & Video","USD",2013-09-28,5200,2013-08-31 01:00:48,5229,"successful",55,"US",5229,5229,5200,28
1707679751,"Plastic Injection Mold for 32mm Fantasy Faun Miniatures","Tabletop Games","Games","USD",2017-05-31,7000,2017-04-20 19:50:10,2863,"failed",64,"US",709,2863,7000,41
191989624,"BEAUTY IN BLACK","Photography","Photography","USD",2012-03-03,10000,2012-01-28 20:03:10,10919,"successful",60,"US",10919,10919,10000,35
635947265,"BADGE - ART'S THIRD (IN A SERIES OF TEN) ROCK NOVEL","Fiction","Publishing","USD",2013-06-14,6000,2013-05-19 19:08:18,6031.68,"successful",87,"US",6031.68,6031.68,6000,26
515901939,"Pretty Little Big Feet","Footwear","Fashion","GBP",2014-10-09,300,2014-09-09 21:07:46,0,"failed",0,"GB",0,0,481.02,30
818795722,"PixelChat: Create your own emojis and much more!","Apps","Technology","USD",2015-05-17,20000,2015-04-17 20:05:20,2889,"failed",16,"US",2889,2889,20000,30
1884255344,"Tourne-cave","Shorts","Film & Video","USD",2012-03-14,4645,2012-02-13 23:34:06,6160,"successful",11,"US",6160,6160,4645,30
1531983048,"My Journey to God and My Walk with Him","Nonfiction","Publishing","USD",2013-01-21,20000,2012-12-13 23:29:17,40,"failed",1,"US",40,40,20000,39
326425791,"The Lost Art of Childhood","Photobooks","Photography","USD",2016-07-08,30000,2016-06-08 21:00:30,3929,"failed",45,"US",3929,3929,30000,30
214489234,"Voices of Women- Loss & Find Recital Project","Classical Music","Music","USD",2011-10-27,2500,2011-09-22 16:35:57,2950.01,"successful",40,"US",2950.01,2950.01,2500,35
747639077,"The Empty Grave: Daddy's Little Girl Comic Book","Comics","Comics","USD",2013-07-01,4000,2013-05-31 15:57:06,4380,"successful",146,"US",4380,4380,4000,31
967063099,"Give a Gift to the Jackson Family","Music","Music","USD",2014-08-25,600,2014-08-01 23:40:39,0,"failed",0,"US",0,0,600,24
1666050558,"TOOTH: The Graphic Art of Dale Flattum","Art Books","Publishing","USD",2011-05-11,3300,2011-04-11 07:03:49,5897.32,"successful",150,"US",5897.32,5897.32,3300,30
705840080,"EMPTY","Shorts","Film & Video","USD",2013-11-07,3000,2013-10-08 01:36:00,3025,"successful",19,"US",3025,3025,3000,30
1888113340,"Arlan's Quest to Meet 10,000 People by the End of the Year!","Journalism","Journalism","USD",2011-08-13,35000,2011-07-22 05:20:30,50,"failed",2,"US",50,50,35000,22
184524844,"The Phoenix New Left Cinema","Film & Video","Film & Video","USD",2015-02-09,800,2015-01-24 21:02:29,0,"failed",0,"US",0,0,800,16
668454397,"Lift-off : Aircraft Information + Light Sculpture","Product Design","Design","USD",2013-10-20,37250,2013-09-20 16:36:19,500,"failed",4,"US",500,500,37250,30
1145040256,"""Vermont or Bust"" Get me to Vermont Studio","Photography","Photography","USD",2013-02-28,2000,2013-01-29 13:48:52,2200,"successful",20,"US",2200,2200,2000,30
200334457,"Call of Morrowind","Mobile Games","Games","NZD",2016-09-18,50000,2016-08-19 20:39:34,861,"failed",9,"NZ",30.63,625.54,36326.65,30
826839506,"Screening of indie film HATCH","Film & Video","Film & Video","USD",2012-04-08,700,2012-03-09 20:48:36,35,"failed",2,"US",35,35,700,30
1720914433,"War Zone","Comics","Comics","USD",2012-07-05,2000,2012-06-05 01:34:02,2286,"successful",108,"US",2286,2286,2000,30
1669620379,"CrossTalk: The Party Game of Subtle Conversation","Tabletop Games","Games","USD",2017-04-28,10000,2017-04-03 15:09:52,30588,"successful",913,"US",1504,30588,10000,25
959993848,"Funny T-Shirt (I Love my Rooster)","Graphic Design","Design","USD",2013-05-10,750,2013-04-10 21:42:19,45.69,"failed",3,"US",45.69,45.69,750,30
448860047,"Singing around Scotland","Music","Music","GBP",2014-10-26,5000,2014-09-26 23:21:43,20,"failed",1,"GB",32.65,31.94,7984.67,30
1877617617,"New Luxury Fashion Colection by TheGunar 2019","Ready-to-wear","Fashion","EUR",2017-11-10,2e+05,2017-09-21 16:24:52,0,"failed",0,"DE",0,0,233081.22,50
260718775,"Smart FOLDER - Absolutely easy binding of documents","Product Design","Design","EUR",2015-12-30,500,2015-10-31 12:22:17,509,"successful",16,"DE",558.93,554.15,544.35,60
1434420592,"WoodNotch - Fine Handcrafted Writing Instruments","Woodworking","Crafts","USD",2016-07-13,5000,2016-06-13 03:50:01,2083,"failed",32,"US",1830,2083,5000,30
1531958539,"There Are No Bad Guys","Narrative Film","Film & Video","USD",2013-09-22,7500,2013-08-21 22:35:49,10,"failed",2,"US",10,10,7500,32
1836151673,"The Boy and his Purple Dragon Egg - based on Skylanders","Children's Books","Publishing","USD",2013-10-19,20000,2013-09-19 04:29:43,1881,"failed",20,"US",1881,1881,20000,30
248021116,"The City Market - 2015 Season","Art","Art","USD",2015-04-10,5000,2015-03-10 00:19:55,265,"failed",9,"US",265,265,5000,31
1468139106,"Wedding Video + Filmmaking Career!","Shorts","Film & Video","USD",2016-02-04,2000,2016-01-05 08:44:37,0,"failed",0,"US",0,0,2000,30
1793131121,"Lights, Camera, Bullshit - A Memphis Film","Narrative Film","Film & Video","USD",2011-11-10,2000,2011-09-13 00:58:51,2240,"successful",41,"US",2240,2240,2000,58
2113483648,"Next Finish Line","Technology","Technology","USD",2012-08-19,100,2012-07-18 11:52:08,147,"successful",13,"US",147,147,100,32
299243359,"Mateo Blu Visual Arts Expansion","Art","Art","USD",2013-07-19,55000,2013-06-19 22:24:26,440,"failed",5,"US",440,440,55000,30
1378911378,"The Fabulous Floating Island","Product Design","Design","USD",2016-02-01,5000,2015-12-24 22:11:52,8257,"successful",59,"US",8257,8257,5000,39
2134229181,"Make THE SQUID 2 real by funding its printing and promotion!","Comic Books","Comics","USD",2014-10-09,2000,2014-09-04 19:51:13,774,"failed",23,"US",774,774,2000,35
1126000202,"Adventures with Orphan Annie & Hot Metal Type","Technology","Technology","USD",2011-04-02,5000,2011-02-13 21:03:36,8116,"successful",129,"US",8116,8116,5000,48
2063872028,"Dystopia","Animation","Film & Video","USD",2010-11-05,1000,2010-10-06 03:02:12,0,"failed",0,"US",0,0,1000,30
434278838,"MaxFlow- The Ultra Efficient Sink Strainer!","Product Design","Design","GBP",2013-12-04,7850,2013-10-25 23:12:48,271,"failed",11,"GB",438.74,442.95,12830.78,40
731905152,"The Teen Voices Project","Photography","Photography","USD",2011-12-17,10000,2011-10-28 19:12:47,11567,"successful",144,"US",11567,11567,10000,50
225095405,"The AWS Traveling Show at Rhode Island Watercolor Society","Painting","Art","USD",2015-05-02,1000,2015-03-24 19:10:08,1475,"successful",26,"US",1475,1475,1000,39
210913051,"Cat Abyss Clothing Jungle Collection","Fashion","Fashion","CAD",2014-01-18,420,2013-12-19 21:27:36,685,"successful",11,"CA",645.99,619.24,379.68,30
1418937453,"Classically conditioned","Thrillers","Film & Video","USD",2015-02-27,2000,2015-01-28 19:25:50,0,"failed",0,"US",0,0,2000,30
1048298266,"""Mente"" Western Noir Short Film","Shorts","Film & Video","USD",2016-06-03,5000,2016-04-19 00:41:46,237,"failed",12,"US",237,237,5000,45
2044054533,"Triforce of Chaos Productions","Webseries","Film & Video","USD",2015-02-15,500,2015-01-16 21:33:08,15,"failed",2,"US",15,15,500,30
357727293,"HTTP-SS - A brand new faster Internet Protocol","Web","Technology","EUR",2016-11-24,220000,2016-10-25 10:39:28,482,"failed",12,"DE",43.46,510.53,233023.69,30
921740289,"Cosmic Convergence","Performance Art","Art","USD",2012-12-27,3000,2012-11-16 15:38:33,535,"failed",4,"US",535,535,3000,41
139868488,"Memoto Lifelogging Camera","Camera Equipment","Technology","USD",2012-11-30,50000,2012-10-23 06:52:22,550189.71,"successful",2871,"US",550189.71,550189.71,50000,38
293410919,"LightEngine - Multi-Channel Lighting Controller","Gadgets","Technology","USD",2014-10-03,35000,2014-09-03 07:34:55,3266,"failed",29,"US",3266,3266,35000,30
780896130,"Samples","Drama","Film & Video","USD",2015-02-11,8000,2015-01-27 10:07:02,2015,"failed",26,"US",2015,2015,8000,15
470382083,"JA'DAKU: The Making of ""The Vine"" Debut Music EP","World Music","Music","USD",2017-07-16,5000,2017-06-16 00:53:04,961,"failed",18,"US",72,961,5000,30
